"*导入须知:;1.表格中不能增、删、改列及固有内容;2.所有内容必须为文本格式;表格中有多个档案名称字段是为了实现多语,如果没有多语只录第一个名称字段即可;3.枚举项输入错误时，则按默认值处理;勾选框的导入需输入N、Y;4.导入带有子表的档案时,表格中主表与子表之间必须有一空行,且主、子表对应数据需加上相同的行号",,,,,,,,,,,,,
"""checkitem,pk_checkitem,moduleid,code,name,pk_checktype,associpoint,checkattr,isexecute,checkstrategy,ispreset,checklinkpoint,checkpanel,checkclass,checkonclose""",月结检查项主键,所属模块,检查项编码,检查项名称,检查项类别,关联节点,检查项属性,执行,检查策略,预置,检查环节,检查项界面,服务器端检查项,关账时检查
,1001Z81000000003JW9P,2014,20141618,~,201406,1002Z81000000000ECZA,1,Y,2,Y,0,nc.ui.pu.m25.view.POCloseCheckPanel,nc.ui.pu.m25.editor.UnaprroveClosingCheck,N
,1001Z81000000003JW9Z,2014,20141620,~,201406,1002Z81000000000ECZD,1,Y,2,Y,0,nc.ui.pu.m25.view.POCloseCheckPanel,nc.ui.pu.m25.editor.UnsettleClosingCheck,N
,1001Z81000000003QILV,2014,40085101,~,201406,1001Z81000000003UP23,1,Y,2,Y,0,nc.ui.ic.closingcheck.view.ICCloseCheckPanel,nc.ui.ic.closingcheck.editor.BackstageClosingCheck,N
,1001Z81000000003QIN2,2014,40085102,~,201406,1001Z81000000003UP25,1,Y,2,Y,0,nc.ui.ic.closingcheck.view.ICCloseCheckPanel,nc.ui.ic.closingcheck.editor.BackstageClosingCheck,N
,1001Z81000000003QIN9,2014,40085103,~,201406,1001Z81000000003UP27,1,Y,2,Y,0,nc.ui.ic.closingcheck.view.ICCloseCheckPanel,nc.ui.ic.closingcheck.editor.BackstageClosingCheck,N
